DeliveryID;SubscriptionID;DeliveryType;DeliveryClass;DeliveryContext;StartDate;EndDate
81007;1064100;MD;NOR;;06/04/2010;19/04/2010
81765;1064796;MD;NOR;;06/04/2010;19/04/2010
81804;1064831;MD;NOR;;06/04/2010;19/04/2010
82089;106509;MD;NOR;ACH;01/01/2008;30/12/2008
82100;106510;MD;NOR;;02/01/2007;18/12/2007
82101;106510;MD;NOR;ACH;19/12/2007;31/12/2007
84015;106653;MD;NOR;;06/12/2007;04/12/2008
84029;106654;MD;NOR;;06/12/2006;05/12/2007
84325;1066760;MD;NOR;REN;01/05/2010;02/08/2010
84544;106693;MD;NOR;;01/01/2008;30/12/2008
84546;1066931;MD;NOR;REN;18/04/2010;19/05/2010
84555;106694;MD;NOR;;02/01/2007;31/12/2007
84581;1066961;MD;NOR;PCH;17/04/2010;16/05/2010
84582;1066961;MD;NOR;PCH;22/05/2010;25/05/2010
84583;1066961;DI;;VAC;17/05/2010;21/05/2010
84625;106702;MD;NOR;;01/01/2008;30/12/2008
84642;106703;MD;NOR;;02/01/2007;31/12/2007
85236;1067869;MD;NOR;;07/04/2010;08/10/2010
85257;1067894;DI;;NPA;02/04/2010;02/04/2010
85258;1067894;MD;ABN;PCH;03/04/2010;06/04/2010
85259;1067894;MD;NOR;PCH;07/04/2010;04/06/2010
86614;1068779;MD;NOR;PCH;04/05/2010;30/10/2010
86682;106882;MD;NOR;;01/11/2007;30/11/2007
86699;106883;MD;NOR;;30/09/2007;31/10/2007
86720;106884;MD;NOR;;01/09/2007;29/09/2007
86732;106885;MD;NOR;;01/08/2007;31/08/2007
86746;106886;MD;NOR;;02/07/2007;31/07/2007
86759;106887;MD;NOR;;01/06/2007;30/06/2007
86776;106888;MD;NOR;;02/05/2007;31/05/2007
86785;106889;MD;NOR;;02/04/2007;30/04/2007
86801;106890;MD;NOR;;01/03/2007;31/03/2007
86820;106891;MD;NOR;;01/02/2007;28/02/2007
86831;106892;MD;NOR;;02/01/2007;31/01/2007
86990;106904;MD;NOR;;01/01/2008;30/12/2008
87004;106905;MD;NOR;;02/01/2007;31/12/2007
87157;1069165;MD;NOR;;04/05/2010;15/05/2010
87489;1069408;MD;NOR;PCH;21/04/2010;21/05/2010
87702;1069598;MD;NOR;;20/04/2010;20/05/2010
87736;1069624;MD;NOR;PCH;21/04/2010;21/05/2010
87922;1069789;MD;NOR;PCH;21/04/2010;21/05/2010
88068;1069922;MD;NOR;PCH;20/04/2010;20/05/2010
88186;1070028;MD;NOR;PCH;20/04/2010;20/05/2010
88274;1070106;MD;NOR;PCH;22/04/2010;22/05/2010
88275;1070107;MD;NOR;PCH;22/04/2010;22/05/2010
88739;1070512;MD;NOR;PCH;20/04/2010;20/05/2010
89199;1070916;MD;NOR;PCH;20/04/2010;20/05/2010
89283;1070992;MD;NOR;REN;21/04/2010;21/05/2010
90530;107200;MD;NOR;;01/01/2008;30/12/2008
90539;107201;MD;NOR;;02/01/2007;31/12/2007
90889;1072338;MD;NOR;ACH;08/05/2010;05/11/2010
91047;1072478;MD;NOR;;08/05/2010;07/08/2010
92182;1073839;MD;NOR;;25/04/2010;27/07/2010
92270;1073959;MD;NOR;;25/04/2010;27/05/2010
92531;107447;MD;NOR;;01/01/2008;30/12/2008
92534;107448;MD;NOR;;02/01/2007;31/12/2007
93739;1075316;DR;NOR;VAC;21/06/2010;26/06/2010
93740;1075316;MD;NOR;;11/07/2010;21/07/2010
93741;1075316;MD;NOR;;29/07/2010;08/08/2010
93742;1075316;MD;NOR;;15/08/2010;22/08/2010
93743;1075316;DR;NOR;OTH;23/08/2010;28/08/2010
93744;1075316;MD;NOR;;29/08/2010;18/11/2010
93745;1075316;MD;NOR;;13/05/2010;20/06/2010
93746;1075316;MD;NOR;;27/06/2010;04/07/2010
93747;1075316;DR;NOR;VAC;22/07/2010;28/07/2010
93748;1075316;DR;NOR;VAC;09/08/2010;14/08/2010
93749;1075316;DI;;VAC;05/07/2010;10/07/2010
94099;1075585;MD;NOR;PCH;11/05/2010;10/08/2010
94125;1075602;MD;NOR;;12/05/2010;11/08/2010
94261;1075707;MD;NOR;REN;12/05/2010;18/08/2010
94458;1075853;MD;NOR;;27/04/2010;28/05/2010
94619;1075980;MD;NOR;ACH;29/04/2010;31/05/2010
94781;1076097;MD;NOR;PCH;28/04/2010;29/05/2010
94788;1076103;MD;NOR;;29/04/2010;31/05/2010
94849;1076165;MD;NOR;;14/04/2010;14/05/2010
95791;1077006;MD;NOR;;19/04/2010;03/05/2010
98148;1079076;MD;NOR;ACH;01/05/2010;02/08/2010
98199;1079142;MD;NOR;REN;15/05/2010;14/06/2010
98262;1079202;MD;NOR;PCH;01/05/2010;02/06/2010
100017;1080778;MD;NOR;;16/05/2010;13/11/2010
100086;1080823;MD;NOR;REN;16/05/2010;07/06/2010
100087;1080823;MD;NOR;REN;15/06/2010;23/08/2010
100088;1080823;DI;;VAC;08/06/2010;14/06/2010
100342;1081040;MD;NOR;;20/04/2010;19/05/2010
100343;1081040;MD;NOR;;27/05/2010;27/07/2010
100344;1081040;DI;;OTH;20/05/2010;26/05/2010
100510;1081263;MD;NOR;REN;20/04/2010;06/07/2010
101586;1081973;MD;NOR;;19/05/2010;16/11/2010
101774;1082111;MD;NOR;REN;18/05/2010;15/11/2010
101972;1082260;MD;NOR;REN;20/05/2010;18/08/2010
102052;1082319;MD;NOR;;19/05/2010;17/08/2010
102299;1082503;MD;NOR;REN;04/05/2010;03/06/2010
102315;1082516;MD;NOR;PCH;05/05/2010;04/06/2010
102541;1082715;MD;NOR;PCH;06/05/2010;05/06/2010
102678;1082884;MD;ABN;;20/04/2010;20/04/2010
102679;1082884;MD;NOR;;21/04/2010;18/10/2010
102777;1082972;MD;NOR;REN;21/05/2010;19/08/2010
102948;1083102;MD;NOR;ACH;07/05/2010;07/06/2010
103036;1083171;MD;NOR;;07/05/2010;07/06/2010
103068;1083193;MD;NOR;PCH;07/05/2010;07/06/2010
103122;1083247;MD;NOR;;07/05/2010;07/06/2010
103128;1083252;MD;NOR;REN;07/05/2010;07/06/2010
103496;1083560;MD;NOR;;22/05/2010;03/06/2010
103714;1083710;MD;NOR;REN;22/05/2010;03/06/2010
103908;1083866;MD;NOR;;08/05/2010;08/06/2010
103962;1083912;MD;NOR;;21/05/2010;02/06/2010
104716;1084566;MD;NOR;;26/04/2010;10/05/2010
105124;1084912;MD;NOR;;03/05/2010;17/05/2010
105468;1085209;MD;NOR;;03/05/2010;17/05/2010
105893;1085589;MD;NOR;;26/04/2010;10/05/2010
106252;1085910;MD;NOR;;03/05/2010;17/05/2010
107293;1086753;MD;NOR;PCH;16/05/2010;15/06/2010
107881;108723;MD;NOR;;01/01/2008;30/12/2008
107896;108724;MD;NOR;;02/01/2007;31/12/2007
108348;1087692;MD;NOR;;27/05/2010;23/11/2010
108436;1087764;MD;NOR;;27/05/2010;23/11/2010
108608;1087903;MD;NOR;;26/05/2010;23/08/2010
108807;1088046;MD;NOR;PCH;27/05/2010;24/08/2010
109001;1088207;MD;NOR;;13/05/2010;12/06/2010
110209;1089115;MD;NOR;;28/05/2010;08/06/2010
110520;1089336;MD;NOR;;29/05/2010;23/08/2010
110521;1089336;MD;NOR;;01/09/2010;03/09/2010
110522;1089336;DI;;VAC;24/08/2010;31/08/2010
110543;1089354;MD;NOR;REN;29/04/2010;30/07/2010
110604;1089394;MD;NOR;;15/05/2010;14/06/2010
110875;108962;MD;NOR;;01/01/2008;30/12/2008
110886;108963;MD;NOR;;02/01/2007;31/12/2007
112084;109069;MD;NOR;;29/01/2008;27/01/2009
112095;109070;MD;NOR;;29/01/2007;28/01/2008
112109;109071;MD;NOR;;28/01/2006;27/01/2007
113099;109162;MD;NOR;;01/01/2008;30/12/2008
113109;109163;MD;NOR;;02/01/2007;31/12/2007
113604;1091982;MD;NOR;REN;30/05/2010;27/08/2010
113944;1092291;MD;NOR;;04/05/2010;30/10/2010
114087;1092395;MD;NOR;REN;04/05/2010;18/05/2010
115741;1093531;MD;NOR;PCH;03/06/2010;31/08/2010
116087;1093774;MD;NOR;REN;01/06/2010;28/08/2010
116095;1093782;MD;NOR;;02/06/2010;30/08/2010
116182;1093852;MD;NOR;PCH;02/06/2010;30/08/2010
116357;1094005;MD;NOR;ACH;18/05/2010;16/06/2010
116393;1094033;MD;NOR;PCH;26/05/2010;23/06/2010
116406;1094043;MD;NOR;REN;20/05/2010;18/06/2010
116419;1094056;MD;NOR;;18/05/2010;16/06/2010
117821;1095226;MD;NOR;;04/06/2010;01/09/2010
117868;1095269;MD;NOR;PCH;10/06/2010;08/07/2010
117869;1095269;MD;NOR;PCH;23/07/2010;20/09/2010
117870;1095269;DI;;VAC;09/07/2010;22/07/2010
117921;1095317;MD;NOR;;04/06/2010;01/09/2010
117925;1095320;MD;NOR;;04/06/2010;01/09/2010
118116;1095500;MD;NOR;REN;10/05/2010;26/07/2010
118472;1095818;MD;NOR;PCH;21/05/2010;19/06/2010
118840;1096149;MD;NOR;PCH;21/05/2010;15/06/2010
118841;1096149;DR;NOR;VAC;16/06/2010;19/06/2010
118951;1096245;MD;NOR;;21/05/2010;19/06/2010
118999;1096286;MD;NOR;PCH;21/05/2010;19/06/2010
119448;1096686;MD;NOR;PCH;21/05/2010;19/06/2010
120262;1097298;MD;NOR;PCH;22/05/2010;21/08/2010
120401;1097422;MD;NOR;PCH;26/06/2010;04/10/2010
120458;1097473;MD;NOR;PCH;22/05/2010;21/06/2010
120519;1097526;MD;NOR;PCH;22/05/2010;21/06/2010
120569;1097571;MD;NOR;PCH;22/05/2010;21/06/2010
120697;1097676;MD;NOR;REN;22/05/2010;30/05/2010
120698;1097676;MD;NOR;REN;13/06/2010;05/07/2010
120699;1097676;DI;;VAC;31/05/2010;12/06/2010
121701;1098420;MD;NOR;PCH;23/05/2010;22/06/2010
121830;1098535;DR;NOR;VAC;02/08/2010;07/08/2010
121831;1098535;MD;NOR;REN;08/08/2010;15/11/2010
121832;1098535;MD;NOR;REN;17/05/2010;01/08/2010
121884;1098570;MD;NOR;PCH;23/05/2010;23/06/2010
122621;109916;MD;NOR;;01/01/2008;30/12/2008
122629;109917;MD;NOR;;02/01/2007;31/12/2007
122988;1099448;MD;NOR;PCH;10/06/2010;07/12/2010
123011;1099466;MD;NOR;REN;09/06/2010;06/12/2010
123288;1099704;MD;NOR;;19/06/2010;16/09/2010
123428;1099808;MD;NOR;;10/06/2010;07/09/2010
123531;1099882;MD;NOR;;26/05/2010;23/08/2010
123913;1100285;MD;ABN;REN;11/05/2010;11/05/2010
123914;1100285;MD;NOR;REN;12/05/2010;03/08/2010
124549;1100865;MD;NOR;;28/05/2010;25/06/2010
125159;1101282;MD;NOR;REN;17/05/2010;20/08/2010
125160;1101282;MD;ABN;REN;15/05/2010;16/05/2010
125253;1101363;MD;NOR;;29/05/2010;26/06/2010
125628;1101603;MD;NOR;;17/05/2010;13/11/2010
126308;1102039;MD;NOR;PCH;30/05/2010;28/06/2010
127017;1102476;MD;NOR;;03/06/2010;01/07/2010
127507;1102894;MD;NOR;;15/06/2010;11/12/2010
127805;1103144;MD;NOR;;03/06/2010;31/08/2010
127900;1103221;MD;NOR;PCH;17/06/2010;14/09/2010
128075;1103367;MD;NOR;;15/06/2010;11/09/2010
128244;1103514;MD;NOR;PCH;03/06/2010;01/07/2010
128388;1103639;MD;NOR;ACH;01/06/2010;29/06/2010
128510;1103835;MD;NOR;;01/06/2010;29/06/2010
128815;1104210;MD;NOR;;18/06/2010;15/09/2010
128869;1104266;MD;NOR;REN;04/06/2010;02/07/2010
128905;1104300;MD;NOR;REN;15/06/2010;13/07/2010
129339;1104702;MD;NOR;REN;18/06/2010;15/12/2010
129474;1104800;MD;NOR;PCH;19/06/2010;30/06/2010
129734;1104965;MD;NOR;;19/06/2010;16/09/2010
130445;1105461;MD;NOR;PCH;05/06/2010;03/07/2010
130954;110578;MD;NOR;;01/01/2008;30/12/2008
130969;110579;MD;NOR;;02/01/2007;31/12/2007
131215;1105957;MD;NOR;;20/06/2010;17/12/2010
131405;1106112;MD;NOR;PCH;06/06/2010;05/07/2010
131803;1106450;MD;NOR;;24/06/2010;21/09/2010
131831;1106472;MD;NOR;;10/06/2010;07/09/2010
131856;1106492;MD;NOR;;24/06/2010;21/09/2010
131980;1106554;MD;NOR;;24/06/2010;21/09/2010
132015;1106573;MD;NOR;;24/06/2010;21/09/2010
133188;1107304;MD;NOR;;23/06/2010;07/12/2010
133191;1107308;MD;NOR;;23/06/2010;20/09/2010
133217;1107327;MD;NOR;;24/06/2010;21/12/2010
133222;1107331;MD;NOR;;22/06/2010;02/07/2010
133335;1107410;MD;NOR;REN;08/06/2010;06/07/2010
133369;1107437;MD;NOR;PCH;08/06/2010;06/07/2010
133460;1107514;MD;NOR;;08/06/2010;06/07/2010
133482;1107532;MD;NOR;ACH;08/06/2010;06/07/2010
133483;1107533;MD;NOR;;08/06/2010;06/07/2010
133488;1107538;MD;NOR;;09/06/2010;30/06/2010
133489;1107538;MD;NOR;;04/07/2010;08/07/2010
133490;1107538;DR;NOR;VAC;01/07/2010;02/07/2010
133491;1107538;DI;;VAC;03/07/2010;03/07/2010
133843;1107786;MD;NOR;;25/06/2010;22/09/2010
133846;1107789;MD;NOR;;25/06/2010;22/09/2010
133850;1107795;MD;NOR;PCH;11/06/2010;08/09/2010
134120;110803;MD;NOR;;12/12/2007;10/12/2008
134135;110804;MD;NOR;;12/12/2006;11/12/2007
134324;1108173;MD;NOR;;26/06/2010;07/07/2010
134626;1108417;MD;NOR;;26/06/2010;23/09/2010
134645;1108435;MD;NOR;PCH;26/06/2010;02/09/2010
134646;1108435;MD;NOR;PCH;12/09/2010;02/10/2010
134647;1108435;DI;;VAC;03/09/2010;11/09/2010
135404;1108963;MD;NOR;PCH;27/06/2010;24/09/2010
135450;1109001;MD;NOR;REN;27/06/2010;24/09/2010
135549;1109080;MD;NOR;;27/06/2010;24/09/2010
135668;1109165;MD;NOR;;13/06/2010;12/07/2010
136081;1109467;MD;NOR;PCH;05/06/2010;08/06/2010
136463;1109804;DI;;NPA;10/07/2010;13/07/2010
136464;1109804;MD;NOR;;29/06/2010;09/07/2010
136465;1109804;MD;NOR;;15/07/2010;30/09/2010
136466;1109804;MD;ABN;;14/07/2010;14/07/2010
136541;110987;MD;NOR;;01/01/2008;30/12/2008
136558;110988;MD;NOR;;02/01/2007;31/12/2007
136677;1109976;MD;NOR;REN;11/07/2010;01/08/2010
136678;1109976;MD;NOR;REN;08/08/2010;15/10/2010
136679;1109976;DI;;VAC;02/08/2010;07/08/2010
136694;1109990;MD;NOR;ACH;30/06/2010;27/09/2010
136847;1110133;MD;NOR;;01/07/2010;28/09/2010
136961;1110242;MD;NOR;;15/06/2010;06/07/2010
136962;1110242;MD;NOR;;20/07/2010;24/07/2010
136963;1110242;DI;;NPA;07/07/2010;16/07/2010
136964;1110242;MD;ABN;;17/07/2010;19/07/2010
137023;1110286;MD;NOR;;17/06/2010;15/07/2010
137045;1110308;MD;NOR;PCH;16/06/2010;14/07/2010
137137;1110380;MD;NOR;ACH;17/06/2010;15/07/2010
140056;1112749;MD;NOR;PCH;02/07/2010;13/07/2010
140096;111278;MD;NOR;;01/01/2008;30/12/2008
140107;111279;MD;NOR;;02/01/2007;31/12/2007
141179;1113628;MD;NOR;;02/07/2010;30/12/2010
141196;1113640;MD;NOR;;02/07/2010;30/12/2010
141291;1113716;MD;NOR;;02/07/2010;30/12/2010
141306;111373;MD;NOR;;01/01/2008;30/12/2008
141323;111374;MD;NOR;;02/01/2007;31/12/2007
141331;1113745;MD;NOR;;02/07/2010;30/12/2010
141388;1113792;MD;NOR;;02/07/2010;30/12/2010
141591;1113960;MD;NOR;;02/07/2010;30/12/2010
141851;1114180;MD;NOR;;02/07/2010;30/12/2010
141854;1114183;MD;NOR;;02/07/2010;30/12/2010
141868;1114196;MD;NOR;;02/07/2010;30/12/2010
142028;1114336;MD;NOR;;02/07/2010;30/12/2010
142388;1114627;MD;NOR;;02/07/2010;30/12/2010
142650;1114848;MD;NOR;;02/07/2010;30/12/2010
142920;1115081;MD;NOR;;02/07/2010;30/12/2010
142944;1115099;MD;NOR;REN;13/06/2010;10/09/2010
143008;1115155;MD;NOR;PCH;02/07/2010;30/12/2010
143180;1115316;MD;NOR;ACH;02/07/2010;29/09/2010
143416;1115520;MD;NOR;;02/07/2010;29/09/2010
143433;1115534;MD;NOR;;02/07/2010;29/09/2010
143523;1115612;MD;NOR;;02/07/2010;29/09/2010
143536;1115622;MD;NOR;;02/07/2010;29/09/2010
143835;1115881;MD;NOR;;02/07/2010;29/09/2010
143897;1115938;MD;NOR;;02/07/2010;29/09/2010
143926;1115963;MD;NOR;;02/07/2010;30/09/2010
143976;1116008;MD;NOR;;02/07/2010;29/09/2010
144070;1116094;MD;NOR;PCH;02/07/2010;29/09/2010
144083;1116105;MD;NOR;;02/07/2010;29/09/2010
144124;1116139;MD;NOR;;02/07/2010;29/09/2010
144188;1116196;MD;NOR;;02/07/2010;29/09/2010
144208;1116210;MD;NOR;REN;02/07/2010;09/07/2010
144211;1116213;MD;NOR;;02/07/2010;29/09/2010
144392;1116369;MD;NOR;ACH;02/07/2010;29/09/2010
144654;1116577;MD;NOR;PCH;02/07/2010;29/09/2010
144805;1116706;MD;NOR;;02/07/2010;29/09/2010
145154;1117005;MD;NOR;;02/07/2010;29/09/2010
145233;1117069;MD;NOR;ACH;02/07/2010;29/09/2010
145284;1117111;MD;NOR;;02/07/2010;29/09/2010
145347;1117160;MD;NOR;;02/07/2010;29/09/2010
145378;1117189;MD;NOR;ACH;02/07/2010;29/09/2010
145439;1117243;MD;NOR;;02/07/2010;29/09/2010
145823;1117576;MD;NOR;;02/07/2010;29/09/2010
145864;1117611;MD;NOR;;02/07/2010;29/09/2010
145944;1117683;MD;NOR;;02/07/2010;29/09/2010
146077;111779;MD;NOR;;01/01/2008;30/12/2008
146088;111780;MD;NOR;;02/01/2007;31/12/2007
146286;1117948;MD;NOR;;02/07/2010;29/09/2010
146624;111824;MD;NOR;;01/01/2008;31/03/2008
146634;111825;MD;NOR;;30/09/2007;31/12/2007
146645;111826;MD;NOR;;02/07/2007;29/09/2007
146658;111827;MD;NOR;;02/04/2007;30/06/2007
146667;111828;MD;NOR;;02/01/2007;31/03/2007
147304;1118786;MD;NOR;;03/07/2010;31/12/2010
147436;1118883;MD;NOR;;03/07/2010;31/12/2010
147529;1118958;MD;NOR;;03/07/2010;31/12/2010
147744;1119136;MD;NOR;;03/07/2010;31/12/2010
147981;1119309;MD;NOR;;03/07/2010;01/10/2010
148091;1119402;MD;NOR;;03/07/2010;30/09/2010
148419;1119674;MD;NOR;;03/07/2010;30/09/2010
149394;1120488;MD;NOR;REN;19/06/2010;17/07/2010
149550;112062;MD;NOR;;01/07/2008;01/07/2009
149563;112063;MD;NOR;;02/07/2007;30/06/2008
149576;112064;MD;NOR;;01/07/2006;30/06/2007
150726;1121575;MD;NOR;;04/07/2010;01/10/2010
150736;1121586;MD;NOR;;04/07/2010;01/10/2010
151250;1122057;MD;NOR;PCH;20/06/2010;19/07/2010
151501;1122273;MD;NOR;;20/06/2010;19/07/2010
151710;1122453;MD;NOR;PCH;30/06/2010;19/07/2010
151711;1122453;DR;NOR;VAC;20/06/2010;29/06/2010
151908;1122621;MD;NOR;PCH;20/06/2010;19/07/2010
152044;1122727;MD;NOR;;07/06/2010;03/12/2010
152120;1122774;MD;NOR;;07/06/2010;03/12/2010
152471;1123069;MD;NOR;PCH;20/06/2010;19/07/2010
153212;1123665;MD;NOR;REN;11/06/2010;09/07/2010
153979;1124298;MD;NOR;;06/07/2010;04/01/2011
154281;1124573;MD;NOR;PCH;08/07/2010;05/10/2010
154433;1124691;MD;NOR;PCH;08/07/2010;06/10/2010
154577;1124805;MD;NOR;;07/07/2010;04/10/2010
154705;1124919;MD;NOR;PCH;07/07/2010;04/10/2010
154710;1124921;MD;NOR;;07/07/2010;04/10/2010
154801;1124999;MD;NOR;;07/07/2010;04/10/2010
154808;1125007;MD;NOR;;07/07/2010;04/10/2010
155015;1125192;MD;NOR;PCH;24/06/2010;04/07/2010
155016;1125192;MD;NOR;PCH;22/07/2010;09/08/2010
155017;1125192;DI;;VAC;05/07/2010;21/07/2010
155020;1125194;MD;NOR;;09/06/2010;07/07/2010
155376;1125452;MD;NOR;PCH;22/06/2010;20/07/2010
155447;1125521;MD;NOR;PCH;22/06/2010;04/07/2010
155448;1125521;MD;NOR;PCH;10/07/2010;27/07/2010
155449;1125521;DI;;VAC;05/07/2010;09/07/2010
155464;1125533;MD;NOR;PCH;22/06/2010;20/07/2010
155713;1125729;MD;NOR;PCH;23/06/2010;22/07/2010
155716;1125731;MD;NOR;PCH;24/06/2010;23/07/2010
156096;1126025;MD;NOR;;09/07/2010;07/01/2011
156161;1126077;MD;NOR;REN;09/07/2010;21/11/2010
156162;1126077;MD;NOR;ACH;22/11/2010;07/01/2011
157109;1127239;MD;NOR;;10/07/2010;07/10/2010
157610;1127684;MD;NOR;;26/06/2010;26/07/2010
158011;1128003;MD;NOR;REN;30/08/2010;18/10/2010
158012;1128003;MD;NOR;REN;11/07/2010;19/08/2010
158013;1128003;DI;;VAC;20/08/2010;29/08/2010
158086;1128056;MD;NOR;;11/07/2010;08/10/2010
158339;1128250;MD;NOR;;27/06/2010;27/07/2010
160377;1129888;MD;NOR;;13/07/2010;24/07/2010
160378;1129888;MD;NOR;;04/08/2010;19/01/2011
160379;1129888;DI;;NPA;25/07/2010;02/08/2010
160380;1129888;MD;ABN;;03/08/2010;03/08/2010
160535;1130007;MD;NOR;;13/07/2010;09/10/2010
160619;1130070;MD;NOR;PCH;14/07/2010;26/07/2010
160771;1130188;DR;NOR;VAC;23/08/2010;28/08/2010
160772;1130188;MD;NOR;;15/07/2010;22/08/2010
160773;1130188;MD;NOR;;29/08/2010;12/10/2010
161042;1130398;MD;NOR;;15/07/2010;12/10/2010
161247;1130574;MD;NOR;;30/06/2010;14/07/2010
161248;1130574;MD;NOR;;23/07/2010;05/08/2010
161249;1130574;DI;;VAC;15/07/2010;22/07/2010
161314;1130623;MD;NOR;PCH;29/06/2010;28/07/2010
161437;1130726;MD;NOR;ACH;30/06/2010;29/07/2010
161546;113086;MD;NOR;;01/01/2008;30/06/2008
161559;113087;MD;NOR;;02/07/2007;02/09/2007
161560;113087;MD;NOR;;09/09/2007;31/12/2007
161561;113087;DR;NOR;;03/09/2007;08/09/2007
161571;113088;MD;NOR;;02/01/2007;30/06/2007
161903;113113;MD;NOR;;01/01/2008;31/03/2008
161920;113114;MD;NOR;;30/09/2007;31/12/2007
161932;113115;MD;NOR;;02/07/2007;29/09/2007
161943;113116;MD;NOR;;02/04/2007;30/06/2007
161961;113117;MD;NOR;;02/01/2007;31/03/2007
162024;1131208;MD;NOR;;16/07/2010;14/01/2011
162392;1131511;MD;NOR;;02/07/2010;29/09/2010
162458;1131568;MD;NOR;;02/07/2010;29/09/2010
162496;1131601;MD;NOR;PCH;02/07/2010;29/09/2010
162536;1131634;MD;NOR;;02/07/2010;29/09/2010
162693;1131751;MD;NOR;;02/07/2010;29/09/2010
162909;1131933;MD;NOR;;02/07/2010;29/09/2010
162977;1131989;MD;NOR;;02/07/2010;29/09/2010
163099;1132086;MD;NOR;PCH;02/07/2010;31/07/2010
163484;113235;MD;NOR;;01/01/2008;30/12/2008
163497;113236;MD;NOR;;02/01/2007;31/12/2007
163606;1132422;MD;NOR;PCH;17/07/2010;15/01/2011
163663;1132457;MD;NOR;;17/07/2010;15/01/2011
163940;1132637;MD;NOR;REN;17/07/2010;14/10/2010
164129;1132783;MD;NOR;REN;03/07/2010;02/08/2010
164303;1132913;MD;NOR;;03/07/2010;30/09/2010
164854;1133299;MD;NOR;;18/07/2010;16/10/2010
164897;1133346;MD;NOR;;18/07/2010;15/10/2010
165267;1133632;MD;NOR;PCH;04/07/2010;03/08/2010
166229;113440;MD;NOR;;01/01/2008;30/06/2008
166239;113441;MD;NOR;;02/07/2007;31/12/2007
166248;113442;MD;NOR;;02/01/2007;30/06/2007
166527;1134672;MD;NOR;ACH;21/07/2010;18/10/2010
166682;1134814;MD;NOR;PCH;20/07/2010;16/10/2010
166926;1135013;MD;NOR;REN;07/07/2010;05/08/2010
166951;1135032;MD;NOR;ACH;31/07/2010;17/08/2010
166952;1135032;MD;NOR;ACH;07/07/2010;18/07/2010
166953;1135032;DI;;VAC;19/07/2010;30/07/2010
167066;1135128;MD;NOR;PCH;07/07/2010;05/08/2010
167102;1135160;MD;NOR;;09/07/2010;07/08/2010
167126;1135184;MD;NOR;;07/07/2010;05/08/2010
167152;1135208;MD;NOR;PCH;06/07/2010;04/08/2010
167236;1135286;MD;NOR;REN;14/07/2010;23/07/2010
167274;1135313;MD;NOR;REN;06/07/2010;04/08/2010
167304;1135340;MD;NOR;;07/07/2010;05/08/2010
167667;1135599;MD;NOR;;23/07/2010;17/10/2010
167668;1135599;MD;NOR;ACH;18/10/2010;21/01/2011
167891;113579;MD;NOR;;01/01/2008;30/12/2008
167898;113580;MD;NOR;;02/01/2007;31/12/2007
168060;1135933;MD;NOR;REN;24/07/2010;20/10/2010
168123;1135984;MD;NOR;;02/07/2010;20/08/2010
168124;1135984;MD;NOR;;29/08/2010;05/11/2010
168125;1135984;DI;;VAC;21/08/2010;28/08/2010
168714;1136455;MD;NOR;;28/06/2010;22/10/2010
169575;1137062;MD;NOR;PCH;01/09/2010;22/11/2010
169576;1137062;MD;NOR;PCH;25/07/2010;02/08/2010
169577;1137062;DI;;VAC;03/08/2010;31/08/2010
169968;1137337;MD;NOR;;28/06/2010;08/07/2010
169969;1137337;MD;NOR;;14/07/2010;05/01/2011
169970;1137337;DI;;VAC;09/07/2010;13/07/2010
171655;1138652;MD;NOR;;29/07/2010;26/01/2011
171677;1138664;MD;NOR;;29/07/2010;26/01/2011
171809;113876;MD;NOR;;01/01/2008;30/12/2008
171819;113877;MD;NOR;;02/01/2007;31/12/2007
172052;1138945;MD;NOR;REN;07/07/2010;05/09/2010
172053;1138945;MD;NOR;REN;14/09/2010;12/10/2010
172054;1138945;DI;;VAC;06/09/2010;13/09/2010
172598;1139377;MD;NOR;;28/07/2010;02/08/2010
172731;1139480;MD;NOR;PCH;15/07/2010;13/08/2010
172933;1139630;MD;NOR;;13/07/2010;11/08/2010
173095;1139734;MD;NOR;;30/07/2010;10/08/2010
173362;1139908;MD;NOR;REN;30/07/2010;10/08/2010
173625;1140128;MD;NOR;;16/07/2010;14/08/2010
173935;1140379;MD;NOR;ACH;16/07/2010;14/08/2010
174339;114065;MD;NOR;;01/07/2007;31/10/2007
174354;114066;MD;NOR;;01/04/2007;30/06/2007
174365;114067;MD;NOR;;02/01/2007;31/03/2007
174699;1140914;MD;NOR;;07/07/2010;05/08/2010
175467;1141527;MD;NOR;PCH;01/08/2010;28/10/2010
175524;1141614;MD;NOR;PCH;01/08/2010;28/10/2010
175552;1141651;MD;NOR;REN;18/07/2010;17/08/2010
175914;1142001;MD;NOR;;05/07/2010;25/07/2010
175915;1142001;MD;NOR;;01/08/2010;10/01/2011
175916;1142001;DI;;VAC;26/07/2010;31/07/2010
176286;1142323;MD;NOR;REN;10/07/2010;29/08/2010
176287;1142323;MD;NOR;REN;05/09/2010;14/10/2010
176288;1142323;DI;;VAC;30/08/2010;04/09/2010
178154;1143734;MD;NOR;PCH;04/08/2010;14/08/2010
178388;1143903;MD;NOR;;03/08/2010;31/01/2011
178430;1143941;MD;NOR;;04/08/2010;01/02/2011
178592;1144071;MD;NOR;;05/08/2010;02/02/2011
178695;1144174;MD;NOR;REN;03/08/2010;29/10/2010
179270;1144704;MD;NOR;REN;04/08/2010;30/10/2010
